Time,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Category,Weather
14,35,24,48.3,101.44,0,Mostly Cloudy
15,34,24,48.3,101.38,0,Mostly Cloudy
16,34,24,48.3,101.37,0,Mostly Cloudy
17,36,19,48.3,101.33,0,Mostly Cloudy
18,39,13,48.3,101.32,0,Cloudy
19,42,11,24.1,101.34,0,Cloudy
20,47,7,25,101.36,0,Mostly Cloudy
21,52,6,25,101.41,0,Mainly Clear
22,64,9,25,101.4,0,Mainly Clear
23,63,11,25,101.41,0,Mainly Clear
0,73,6,25,101.45,0,Mainly Clear
1,64,7,25,101.44,0,Mainly Clear
2,61,9,25,101.37,0,Mainly Clear
3,67,11,25,101.45,0,Mainly Clear
4,68,13,24.1,101.49,0,Clear
5,68,15,24.1,101.56,0,Mainly Clear
6,69,15,24.1,101.57,0,Mainly Clear
7,63,15,48.3,101.59,0,Mostly Cloudy
8,56,13,24.1,101.61,0,Mostly Cloudy
9,56,15,48.3,101.6,0,Mostly Cloudy
10,54,15,48.3,101.59,0,Mostly Cloudy
11,46,17,48.3,101.57,0,Mainly Clear
12,40,19,48.3,101.54,0,Mainly Clear
13,37,20,48.3,101.51,0,Mainly Clear
14,26,20,48.3,101.49,0,Mainly Clear
15,30,22,48.3,101.46,0,Clear
16,30,22,48.3,101.4,0,Clear
17,34,20,48.3,101.36,0,Mainly Clear
18,37,13,48.3,101.33,0,Clear
19,41,11,24.1,101.33,0,Mainly Clear
20,46,11,25,101.35,0,Mainly Clear
21,51,11,25,101.38,0,Mainly Clear
22,54,9,25,101.37,0,Clear
23,55,7,25,101.38,0,Clear
0,59,11,25,101.38,0,Clear
1,55,15,25,101.37,0,Clear
2,59,11,25,101.34,0,Clear
3,61,13,25,101.35,0,Clear
4,62,15,24.1,101.4,0,Clear
5,68,13,24.1,101.45,0,Mainly Clear
6,66,15,24.1,101.47,0,Mainly Clear
7,64,13,24.1,101.49,0,Mainly Clear
8,58,17,24.1,101.49,0,Mainly Clear
9,53,15,48.3,101.45,0,Mainly Clear
10,47,17,48.3,101.46,0,Mainly Clear
11,56,17,48.3,101.44,0,Mainly Clear
12,49,22,48.3,101.41,0,Mainly Clear
13,47,19,48.3,101.37,0,Mainly Clear
14,35,28,48.3,101.35,0,Mainly Clear
15,38,22,48.3,101.31,0,Mainly Clear
16,35,24,48.3,101.26,0,Mainly Clear
17,38,19,48.3,101.22,0,Mainly Clear
18,46,15,24.1,101.19,0,Mainly Clear
19,47,11,24.1,101.21,0,Mainly Clear
20,48,9,25,101.22,0,Mainly Clear
21,56,9,25,101.28,0,Clear
22,56,11,25,101.29,0,Clear
23,66,9,25,101.31,0,Clear
0,67,7,25,101.32,0,Clear
1,67,9,25,101.29,0,Clear
2,71,9,25,101.28,0,Mainly Clear
3,71,11,25,101.26,0,Clear
4,79,7,24.1,101.24,0,Mainly Clear
5,74,9,24.1,101.26,0,Mostly Cloudy
6,71,9,24.1,101.23,0,Cloudy
7,68,9,24.1,101.24,0,Cloudy
8,62,15,24.1,101.24,0,Cloudy
9,63,13,24.1,101.21,0,Mostly Cloudy
10,58,13,24.1,101.17,0,Cloudy
11,58,15,48.3,101.14,0,Cloudy
12,56,9,48.3,101.06,0,Cloudy
13,51,15,24.1,100.98,0,Cloudy
14,55,17,24.1,100.92,0,Cloudy
15,90,24,12.9,100.92,1,"Thunderstorms,Rain Showers"
16,81,0,24.1,100.78,0,Cloudy
17,84,11,24.1,100.78,0,Cloudy
18,79,0,25,100.79,0,Cloudy
19,85,20,25,100.73,0,Mostly Cloudy
20,80,6,25,100.73,0,Mostly Cloudy
21,78,9,25,100.72,0,Mainly Clear
22,82,7,25,100.67,0,Mainly Clear
23,85,6,25,100.67,0,Mainly Clear
0,87,6,25,100.64,0,Mostly Cloudy
1,87,0,25,100.62,1,Thunderstorms
2,89,6,19.3,100.52,1,Rain Showers
3,91,7,25,100.52,0,Cloudy
4,93,0,19.3,100.52,0,Mostly Cloudy
5,96,4,9.7,100.55,0,Fog
6,88,6,19.3,100.55,0,Mainly Clear
7,82,6,24.1,100.57,0,Mostly Cloudy
8,80,7,24.1,100.57,0,Mostly Cloudy
9,74,9,24.1,100.56,0,Mostly Cloudy
10,70,9,24.1,100.55,0,Mostly Cloudy
11,66,13,24.1,100.54,0,Mostly Cloudy
12,65,11,24.1,100.52,0,Mostly Cloudy
13,61,15,24.1,100.45,0,Mostly Cloudy
14,64,13,24.1,100.43,0,Cloudy
15,60,11,24.1,100.39,0,Cloudy
16,50,15,24.1,100.35,0,Mostly Cloudy
17,46,19,24.1,100.35,0,Mostly Cloudy
18,51,15,24.1,100.35,0,Mostly Cloudy
19,57,4,24.1,100.32,0,Mostly Cloudy
20,67,7,24.1,100.3,0,Mostly Cloudy
21,69,4,25,100.37,0,Cloudy
22,67,9,25,100.38,0,Mostly Cloudy
23,71,6,25,100.36,0,Cloudy
0,68,0,25,100.33,0,Cloudy
1,63,6,25,100.28,0,Mostly Cloudy
2,75,6,25,100.21,0,Cloudy
3,81,4,25,100.14,0,Cloudy
4,86,7,12.9,100.1,1,Rain
5,88,19,4.8,100.08,1,"Thunderstorms,Rain,Fog"
6,93,15,3.2,100.01,1,"Thunderstorms,Moderate Rain Showers,Fog"
7,95,9,6.4,99.99,1,"Drizzle,Fog"
8,93,19,12.9,99.87,1,Rain
9,91,17,9.7,99.84,1,"Thunderstorms,Rain Showers,Fog"
10,79,19,16.1,99.79,0,Mostly Cloudy
11,66,22,16.1,99.75,0,Mainly Clear
12,65,17,16.1,99.72,0,Cloudy
13,66,9,19.3,99.66,0,Cloudy
14,87,17,6.4,99.65,1,"Thunderstorms,Rain Showers"
15,80,4,24.1,99.69,0,Cloudy
16,88,24,16.1,99.81,1,"Thunderstorms,Rain Showers"
17,80,7,24.1,99.83,0,Cloudy
18,71,19,24.1,99.84,0,Mostly Cloudy
19,72,19,24.1,99.94,0,Mostly Cloudy
20,75,11,24.1,100,0,Mostly Cloudy
21,76,9,25,100.09,0,Mostly Cloudy
22,78,9,25,100.19,0,Mostly Cloudy
23,80,13,25,100.25,0,Mostly Cloudy
0,82,9,25,100.28,0,Mostly Cloudy
1,79,11,25,100.37,0,Cloudy
2,87,7,25,100.35,0,Mostly Cloudy
3,88,9,25,100.33,0,Clear
4,86,6,24.1,100.38,0,Mainly Clear
5,88,0,48.3,100.44,0,Mainly Clear
6,84,6,24.1,100.56,0,Mostly Cloudy
7,78,11,24.1,100.6,0,Mostly Cloudy
8,66,22,24.1,100.66,0,Mainly Clear
9,55,24,24.1,100.73,0,Mainly Clear
10,47,26,24.1,100.77,0,Mainly Clear
11,48,24,48.3,100.8,0,Mainly Clear
12,44,24,48.3,100.8,0,Mainly Clear
13,43,24,48.3,100.83,0,Mostly Cloudy
14,43,19,48.3,100.87,0,Mostly Cloudy
15,41,26,48.3,100.83,0,Mainly Clear
16,40,24,48.3,100.77,0,Mainly Clear
17,42,15,48.3,100.78,0,Mainly Clear
18,48,17,48.3,100.88,0,Mainly Clear
19,50,17,48.3,100.98,0,Mainly Clear
20,53,13,24.1,101.03,0,Mainly Clear
21,54,11,25,101.06,0,Clear
22,63,11,25,101.06,0,Clear
23,72,7,25,101.09,0,Clear
0,79,4,25,101.14,0,Clear
1,82,7,25,101.11,0,Clear
2,77,6,25,101.11,0,Clear
3,80,7,25,101.09,0,Clear
4,88,6,25,101.11,0,Mainly Clear
5,86,0,48.3,101.2,0,Mainly Clear
6,76,6,48.3,101.25,0,Mainly Clear
7,63,11,48.3,101.27,0,Clear
8,56,6,48.3,101.28,0,Mainly Clear
9,54,6,48.3,101.29,0,Mainly Clear
10,51,9,48.3,101.3,0,Mostly Cloudy
11,52,7,48.3,101.33,0,Mostly Cloudy
12,48,6,48.3,101.29,0,Mostly Cloudy
13,45,7,48.3,101.27,0,Mostly Cloudy
14,42,4,48.3,101.22,0,Mostly Cloudy
15,41,13,48.3,101.21,0,Mostly Cloudy
16,38,11,48.3,101.21,0,Mainly Clear
17,39,15,48.3,101.21,0,Mainly Clear
18,41,15,48.3,101.2,0,Mainly Clear
19,44,11,48.3,101.25,0,Mainly Clear
20,47,7,48.3,101.28,0,Mainly Clear
21,52,13,25,101.34,0,Mainly Clear
22,57,11,25,101.39,0,Mainly Clear
23,48,15,25,101.41,0,Mainly Clear
0,60,11,25,101.45,0,Clear
1,65,15,25,101.48,0,Clear
2,73,11,25,101.46,0,Clear
3,75,11,25,101.44,0,Clear
4,71,11,48.3,101.49,0,Clear
5,71,13,48.3,101.51,0,Clear
6,68,13,48.3,101.55,0,Mainly Clear
7,63,9,48.3,101.56,0,Mainly Clear
8,55,9,48.3,101.57,0,Mainly Clear
9,51,11,48.3,101.58,0,Mainly Clear
10,51,13,48.3,101.57,0,Mainly Clear
11,51,9,48.3,101.57,0,Mainly Clear
12,43,6,48.3,101.51,0,Mainly Clear
13,44,9,48.3,101.45,0,Mainly Clear
14,41,13,48.3,101.42,0,Mainly Clear
15,40,4,48.3,101.37,0,Mainly Clear
16,39,11,48.3,101.34,0,Mainly Clear
17,40,4,48.3,101.34,0,Mainly Clear
18,39,4,48.3,101.35,0,Mainly Clear
19,36,7,48.3,101.33,0,Mainly Clear
20,44,6,48.3,101.34,0,Mainly Clear
21,61,0,25,101.36,0,Clear
22,69,0,25,101.37,0,Clear
23,68,0,25,101.36,0,Clear
0,74,4,25,101.4,0,Clear
1,73,0,25,101.4,0,Clear
2,84,0,25,101.39,0,Clear
3,89,0,25,101.37,0,Clear
4,90,0,24.1,101.4,0,Clear
5,88,4,48.3,101.38,0,Clear
6,81,4,48.3,101.4,0,Clear
7,73,0,48.3,101.43,0,Clear
8,65,0,48.3,101.47,0,Mainly Clear
9,61,7,48.3,101.44,0,Mainly Clear
10,57,9,48.3,101.4,0,Mainly Clear
11,50,9,48.3,101.39,0,Mainly Clear
12,45,6,48.3,101.36,0,Mainly Clear
13,43,11,48.3,101.3,0,Mainly Clear
14,45,17,48.3,101.26,0,Mostly Cloudy
15,42,17,48.3,101.22,0,Mostly Cloudy
16,44,15,48.3,101.19,0,Mostly Cloudy
17,40,15,48.3,101.13,0,Mainly Clear
18,38,15,48.3,101.11,0,Mainly Clear
19,42,13,24.1,101.06,0,Mostly Cloudy
20,50,13,25,101.08,0,Mostly Cloudy
21,52,4,25,101.18,0,Mostly Cloudy
22,62,4,25,101.19,0,Mostly Cloudy
23,59,9,25,101.19,0,Cloudy
0,61,11,25,101.19,0,Cloudy
1,64,13,25,101.17,0,Mostly Cloudy
2,67,15,25,101.13,0,Mostly Cloudy
3,62,15,25,101.12,0,Mostly Cloudy
4,66,15,25,101.15,0,Mainly Clear
5,64,15,48.3,101.18,0,Mostly Cloudy
6,64,17,48.3,101.22,0,Mainly Clear
7,65,19,48.3,101.24,0,Mostly Cloudy
8,69,19,48.3,101.26,0,Mainly Clear
9,64,26,48.3,101.23,0,Mainly Clear
10,64,22,48.3,101.2,0,Mainly Clear
11,61,24,48.3,101.16,0,Mainly Clear
12,56,22,48.3,101.15,0,Mainly Clear
13,56,20,48.3,101.11,0,Mainly Clear
14,55,20,48.3,101.09,0,Mostly Cloudy
15,52,20,48.3,101.06,0,Mostly Cloudy
16,48,24,48.3,101.02,0,Mostly Cloudy
17,51,17,24.1,101.02,0,Mostly Cloudy
18,47,20,48.3,100.99,0,Mostly Cloudy
19,47,20,24.1,100.99,0,Mostly Cloudy
20,55,13,25,101.05,0,Mainly Clear
21,55,15,25,101.07,0,Mostly Cloudy
22,60,11,25,101.01,0,Clear
23,64,9,25,101.03,0,Mainly Clear
0,67,11,25,101.01,0,Mainly Clear
1,66,11,25,101,0,Mainly Clear
2,69,9,25,100.98,0,Mostly Cloudy
3,72,9,25,100.97,0,Mainly Clear
4,74,11,24.1,100.94,0,Mostly Cloudy
5,72,13,24.1,100.94,0,Cloudy
6,73,13,24.1,100.94,0,Cloudy
7,73,17,24.1,100.89,0,Cloudy
8,72,19,24.1,100.86,0,Cloudy
9,67,19,48.3,100.76,0,Mainly Clear
10,67,20,48.3,100.7,0,Mainly Clear
11,65,15,48.3,100.64,0,Mainly Clear
12,60,13,48.3,100.57,0,Mainly Clear
13,56,11,48.3,100.46,0,Mainly Clear
14,52,17,48.3,100.35,0,Mostly Cloudy
15,53,11,24.1,100.19,0,Cloudy
16,52,9,24.1,100.15,0,Cloudy
17,93,4,24.1,100.24,1,"Thunderstorms,Rain"
18,91,30,19.3,100.19,1,"Thunderstorms,Rain"
19,87,20,24.1,100.08,1,Rain
20,86,9,25,99.98,0,Cloudy
21,98,11,6.4,100.27,1,"Thunderstorms,Rain Showers"
22,96,7,6.4,100.04,1,"Thunderstorms,Rain Showers"
23,95,11,25,99.93,0,Cloudy
0,94,6,25,99.84,0,Cloudy
1,93,11,25,99.76,0,Mostly Cloudy
2,94,0,25,99.75,0,Cloudy
3,98,4,25,99.73,0,Mainly Clear
4,98,7,16.1,99.75,0,Mostly Cloudy
5,95,6,24.1,99.78,0,Mostly Cloudy
6,91,7,24.1,99.8,0,Mainly Clear
7,87,13,24.1,99.85,0,Mainly Clear
8,81,13,24.1,99.89,0,Mainly Clear
9,70,19,24.1,99.93,0,Mostly Cloudy
10,62,19,24.1,99.95,0,Mostly Cloudy
11,67,17,24.1,99.96,0,Cloudy
12,66,22,24.1,99.98,0,Mostly Cloudy
13,56,30,24.1,100.04,0,Mainly Clear
14,46,28,48.3,100.11,0,Mostly Cloudy
15,45,24,48.3,100.14,0,Mostly Cloudy
16,47,20,48.3,100.15,0,Mostly Cloudy
17,48,24,48.3,100.19,0,Mostly Cloudy
18,52,15,24.1,100.25,0,Mostly Cloudy
19,53,15,25,100.29,0,Mostly Cloudy
20,58,17,25,100.34,0,Mostly Cloudy
21,62,17,25,100.41,0,Mostly Cloudy
22,65,19,25,100.45,0,Mainly Clear
23,70,17,25,100.5,0,Clear
0,76,11,25,100.55,0,Clear
1,78,4,25,100.56,0,Clear
2,83,9,25,100.59,0,Clear
3,83,11,25,100.65,0,Clear
4,86,7,25,100.69,0,Clear
5,89,7,24.1,100.71,0,Clear
6,82,11,24.1,100.76,0,Clear
7,71,13,24.1,100.81,0,Clear
8,68,13,24.1,100.8,0,Clear
9,65,11,48.3,100.79,0,Clear
10,58,11,48.3,100.88,0,Clear
11,57,13,48.3,100.76,0,Mainly Clear
12,52,9,48.3,100.76,0,Mainly Clear
13,52,19,48.3,100.66,0,Mostly Cloudy
14,53,22,48.3,100.61,0,Mostly Cloudy
15,50,19,48.3,100.58,0,Mostly Cloudy
16,51,22,48.3,100.51,0,Cloudy
17,48,28,48.3,100.46,0,Cloudy
18,51,20,24.1,100.44,0,Cloudy
19,52,17,25,100.37,0,Cloudy
20,49,15,25,100.34,0,Cloudy
21,60,13,25,100.31,0,Cloudy
22,63,13,25,100.29,0,Cloudy
23,63,11,25,100.29,1,Rain Showers
0,65,13,25,100.23,1,Rain Showers
1,66,13,25,100.18,0,Mostly Cloudy
2,66,11,25,100.12,0,Mostly Cloudy
3,68,9,25,100.07,0,Cloudy
4,67,6,25,100,0,Cloudy
5,72,7,24.1,99.98,0,Cloudy
6,77,9,16.1,100.01,1,Rain
7,81,7,24.1,100,0,Cloudy
8,71,4,24.1,99.99,0,Cloudy
9,72,9,24.1,99.97,0,Cloudy
10,76,11,24.1,99.96,0,Cloudy
11,76,7,24.1,99.93,0,Mostly Cloudy
12,74,6,24.1,99.91,0,Cloudy
13,73,4,24.1,99.9,0,Cloudy
14,74,6,24.1,99.86,0,Cloudy
15,75,4,24.1,99.86,0,Cloudy
16,72,7,24.1,99.83,0,Cloudy
17,72,7,24.1,99.86,0,Cloudy
18,73,11,24.1,99.89,0,Cloudy
19,80,11,24.1,99.92,0,Cloudy
20,83,4,24.1,99.94,0,Mostly Cloudy
21,84,4,25,99.97,0,Mostly Cloudy
22,92,0,25,99.94,0,Mainly Clear
23,93,0,25,99.99,0,Mostly Cloudy
0,94,0,25,100.01,0,Mainly Clear
1,96,0,25,100.05,0,Mostly Cloudy
2,96,4,25,100.08,0,Mainly Clear
3,96,4,25,100.1,0,Mostly Cloudy
4,92,0,25,100.19,0,Mainly Clear
5,96,7,24.1,100.33,0,Mostly Cloudy
6,82,17,24.1,100.34,0,Mostly Cloudy
7,74,24,24.1,100.44,0,Mostly Cloudy
8,69,13,24.1,100.46,0,Mostly Cloudy
9,66,7,24.1,100.51,0,Mostly Cloudy
10,66,6,24.1,100.53,0,Mainly Clear
11,65,4,24.1,100.55,0,Mainly Clear
12,59,6,24.1,100.56,0,Mainly Clear
13,58,0,24.1,100.55,0,Mainly Clear
14,55,0,24.1,100.57,0,Mainly Clear
15,57,11,24.1,100.6,0,Mostly Cloudy
16,55,6,24.1,100.63,0,Mostly Cloudy
17,54,6,24.1,100.66,0,Mostly Cloudy
18,51,7,24.1,100.71,0,Mostly Cloudy
19,66,4,24.1,100.74,0,Mainly Clear
20,69,6,24.1,100.8,0,Mainly Clear
21,74,4,25,100.86,0,Mainly Clear
22,72,0,25,100.88,0,Mainly Clear
23,76,0,25,100.92,0,Mostly Cloudy
0,69,9,25,100.95,0,Mostly Cloudy
1,50,4,25,101.01,0,Mainly Clear
2,57,13,25,101.06,0,Mostly Cloudy
3,76,11,25,101.09,0,Mostly Cloudy
4,70,13,25,101.14,0,Mostly Cloudy
5,67,15,48.3,101.18,0,Mostly Cloudy
6,65,17,48.3,101.2,0,Mostly Cloudy
7,58,15,48.3,101.22,0,Mostly Cloudy
8,57,17,48.3,101.25,0,Mostly Cloudy
9,59,19,48.3,101.25,0,Mostly Cloudy
10,57,15,48.3,101.29,0,Mostly Cloudy
11,54,20,48.3,101.26,0,Cloudy
12,55,13,48.3,101.19,0,Cloudy
13,44,13,48.3,101.15,0,Cloudy
14,38,13,48.3,101.13,0,Mostly Cloudy
15,38,22,48.3,101.12,0,Mostly Cloudy
16,42,17,48.3,101.1,0,Mostly Cloudy
17,38,17,48.3,101.1,0,Mostly Cloudy
18,37,15,48.3,101.15,0,Mostly Cloudy
19,38,13,48.3,101.15,0,Mostly Cloudy
20,42,9,24.1,101.14,0,Mostly Cloudy
21,50,4,25,101.14,0,Mainly Clear
22,66,7,25,101.16,0,Mainly Clear
23,72,9,25,101.18,0,Mainly Clear
0,74,9,25,101.18,0,Clear
1,74,13,25,101.16,0,Clear
2,73,15,25,101.16,0,Clear
3,66,15,25,101.14,0,Mainly Clear
4,67,13,25,101.15,0,Mainly Clear
5,69,13,48.3,101.23,0,Mainly Clear
6,66,15,48.3,101.27,0,Mainly Clear
7,64,15,24.1,101.29,0,Mainly Clear
8,63,13,24.1,101.31,0,Mainly Clear
9,63,9,48.3,101.3,0,Mainly Clear
10,65,7,48.3,101.28,0,Mainly Clear
11,61,11,48.3,101.26,0,Mainly Clear
12,57,6,48.3,101.21,0,Mainly Clear
13,57,9,48.3,101.17,0,Mainly Clear
14,55,4,48.3,101.12,0,Mainly Clear
15,54,11,48.3,101.09,0,Mainly Clear
16,54,0,48.3,101.06,0,Mainly Clear
17,54,7,48.3,101.03,0,Mainly Clear
18,55,6,48.3,101.05,0,Mainly Clear
19,57,6,48.3,101.08,0,Mostly Cloudy
20,59,9,24.1,101.12,0,Mostly Cloudy
21,65,11,25,101.15,0,Mainly Clear
22,83,4,25,101.16,0,Mainly Clear
23,85,4,25,101.18,0,Clear
0,77,0,25,101.17,0,Mainly Clear
1,85,6,25,101.16,0,Mainly Clear
2,88,6,25,101.15,0,Clear
3,87,4,25,101.13,0,Clear
4,81,6,25,101.22,0,Mainly Clear
5,93,0,24.1,101.27,0,Mainly Clear
6,80,6,24.1,101.28,0,Mainly Clear
7,76,6,48.3,101.31,0,Mainly Clear
8,70,7,48.3,101.31,0,Clear
9,64,7,48.3,101.31,0,Mainly Clear
10,57,15,48.3,101.29,0,Mainly Clear
11,51,15,48.3,101.27,0,Mainly Clear
12,50,19,48.3,101.22,0,Mainly Clear
13,45,15,48.3,101.17,0,Mostly Cloudy
14,44,17,48.3,101.13,0,Cloudy
15,39,17,48.3,101.1,0,Cloudy
16,39,9,48.3,101.04,0,Cloudy
17,36,9,48.3,101.03,0,Cloudy
18,46,13,48.3,101.01,0,Mainly Clear
19,53,11,48.3,101.01,0,Mainly Clear
20,59,7,48.3,101.01,0,Mainly Clear
21,63,11,25,101,0,Clear
22,68,9,25,101,0,Clear
23,73,6,25,101.02,0,Mainly Clear
0,82,6,25,101.03,0,Mainly Clear
1,81,9,25,101.03,0,Mainly Clear
2,74,13,25,101.02,0,Mainly Clear
3,78,13,25,101.02,0,Clear
4,80,9,25,101.03,0,Mainly Clear
5,84,11,25,101.04,0,Mainly Clear
6,81,7,48.3,101.05,0,Mainly Clear
7,76,9,48.3,101.03,0,Clear
8,71,9,48.3,101.02,0,Clear
9,68,7,24.1,100.98,0,Mainly Clear
10,64,11,24.1,100.97,0,Mainly Clear
11,63,13,24.1,100.93,0,Mainly Clear
12,61,19,24.1,100.87,0,Mainly Clear
13,56,19,24.1,100.79,0,Mainly Clear
14,53,20,24.1,100.7,0,Mainly Clear
15,53,19,24.1,100.64,0,Mainly Clear
16,56,22,24.1,100.58,0,Mostly Cloudy
17,54,20,24.1,100.55,0,Mostly Cloudy
18,69,17,24.1,100.53,0,Mostly Cloudy
19,67,22,24.1,100.55,1,Rain Showers
20,80,35,9.7,100.64,1,"Thunderstorms,Rain Showers,Fog"
21,78,13,25,100.65,1,"Thunderstorms,Rain Showers"
22,81,7,25,100.57,0,Mostly Cloudy
23,85,4,25,100.52,0,Mainly Clear
0,93,0,25,100.53,0,Mainly Clear
1,92,4,25,100.54,0,Clear
2,87,9,25,100.55,0,Mostly Cloudy
3,89,9,25,100.54,0,Cloudy
4,88,6,25,100.57,0,Mostly Cloudy
5,85,9,25,100.58,0,Cloudy
6,89,7,25,100.62,1,Rain Showers
7,88,11,24.1,100.64,0,Cloudy
8,87,9,24.1,100.65,0,Cloudy
9,83,13,24.1,100.64,0,Cloudy
10,75,13,24.1,100.6,0,Mostly Cloudy
11,69,17,24.1,100.6,0,Mostly Cloudy
12,67,13,24.1,100.56,0,Mainly Clear
13,63,15,24.1,100.51,0,Mainly Clear
14,63,15,24.1,100.48,0,Mainly Clear
15,59,13,24.1,100.46,0,Mainly Clear
16,58,9,24.1,100.4,0,Mainly Clear
17,60,13,24.1,100.38,0,Mainly Clear
18,61,15,24.1,100.39,0,Mainly Clear
19,65,13,24.1,100.46,0,Mostly Cloudy
20,67,15,25,100.48,0,Mostly Cloudy
21,84,6,25,100.49,0,Mainly Clear
22,79,7,25,100.52,0,Mainly Clear
23,78,6,25,100.5,0,Mainly Clear
0,78,7,25,100.51,0,Mostly Cloudy
1,83,7,25,100.48,0,Mainly Clear
2,87,9,25,100.49,0,Mainly Clear
3,88,11,25,100.47,0,Mainly Clear
4,89,11,25,100.51,0,Mainly Clear
5,90,7,24.1,100.55,0,Clear
6,88,15,48.3,100.55,0,Clear
7,86,13,48.3,100.6,0,Mainly Clear
8,78,11,48.3,100.61,0,Mainly Clear
9,75,17,48.3,100.63,0,Mainly Clear
10,68,11,24.1,100.6,0,Mainly Clear
11,65,17,24.1,100.56,0,Mainly Clear
12,58,13,24.1,100.56,0,Mainly Clear
13,51,20,24.1,100.5,0,Mainly Clear
14,52,13,24.1,100.44,0,Mainly Clear
15,52,19,24.1,100.43,0,Mostly Cloudy
16,48,22,24.1,100.4,0,Mostly Cloudy
17,43,20,24.1,100.41,0,Mostly Cloudy
18,48,15,24.1,100.42,0,Mostly Cloudy
19,45,15,24.1,100.44,0,Mostly Cloudy
20,48,19,25,100.52,0,Cloudy
21,50,24,25,100.53,0,Cloudy
22,55,17,25,100.52,0,Cloudy
23,62,24,25,100.5,0,Mostly Cloudy
0,63,17,25,100.5,0,Mainly Clear
1,64,13,25,100.5,0,Mainly Clear
2,68,13,25,100.52,0,Mostly Cloudy
3,72,15,25,100.54,0,Mostly Cloudy
4,73,15,25,100.6,0,Cloudy
5,76,11,24.1,100.68,0,Mainly Clear
6,77,13,24.1,100.74,0,Mainly Clear
7,75,17,24.1,100.81,0,Mainly Clear
8,71,13,24.1,100.87,0,Clear
9,62,15,24.1,100.91,0,Mainly Clear
10,60,11,24.1,100.95,0,Mainly Clear
11,55,13,24.1,100.99,0,Mainly Clear
12,53,17,24.1,101.03,0,Mainly Clear
13,49,19,24.1,101.07,0,Mainly Clear
14,48,24,24.1,101.1,0,Mainly Clear
15,47,17,24.1,101.11,0,Mainly Clear
16,45,20,24.1,101.1,0,Mainly Clear
17,48,20,48.3,101.14,0,Clear
18,51,11,48.3,101.18,0,Clear
19,54,7,48.3,101.24,0,Clear
20,60,6,24.1,101.31,0,Clear
21,68,6,25,101.39,0,Clear
22,61,9,25,101.42,0,Clear
23,61,4,25,101.49,0,Clear
0,69,9,25,101.51,0,Clear
1,64,9,25,101.55,0,Mostly Cloudy
2,64,7,25,101.59,0,Mostly Cloudy
3,64,6,25,101.61,0,Mostly Cloudy
4,61,7,24.1,101.62,0,Cloudy
5,64,11,48.3,101.65,0,Cloudy
6,77,9,48.3,101.67,0,Mostly Cloudy
7,67,17,48.3,101.75,0,Mainly Clear
8,63,13,48.3,101.75,0,Mainly Clear
9,60,15,24.1,101.73,0,Mainly Clear
10,54,13,24.1,101.72,0,Mainly Clear
11,54,17,24.1,101.69,0,Clear
12,52,9,25,101.62,0,Clear
13,46,11,24.1,101.56,0,Clear
14,44,17,24.1,101.48,0,Clear
15,44,17,24.1,101.39,0,Clear
16,44,15,24.1,101.34,0,Clear
17,47,13,24.1,101.32,0,Clear
18,49,13,24.1,101.29,0,Mostly Cloudy
19,50,20,24.1,101.23,0,Mainly Clear
20,53,19,24.1,101.23,0,Clear
21,58,17,25,101.3,0,Mainly Clear
22,60,13,25,101.28,0,Mainly Clear
23,63,17,25,101.27,0,Clear
0,67,19,25,101.24,0,Clear
1,70,19,25,101.19,0,Clear
2,74,19,25,101.16,0,Clear
3,73,22,25,101.06,0,Mainly Clear
4,75,19,25,101.04,0,Mainly Clear
5,77,22,24.1,101.02,0,Mostly Cloudy
6,77,19,24.1,100.96,0,Cloudy
7,73,22,24.1,100.89,0,Cloudy
8,72,24,24.1,100.8,0,Cloudy
9,71,24,19.3,100.72,0,Mostly Cloudy
10,88,22,19.3,100.71,0,Cloudy
11,76,24,24.1,100.63,0,Mostly Cloudy
12,64,19,24.1,100.5,0,Mostly Cloudy
13,88,24,12.9,100.4,1,Rain Showers
14,89,26,16.1,100.42,1,Rain Showers
15,76,13,24.1,100.31,0,Mostly Cloudy
16,58,28,24.1,100.26,0,Mostly Cloudy
17,59,22,24.1,100.2,0,Cloudy
18,83,22,19.3,100.28,1,"Thunderstorms,Rain Showers"
19,89,26,16.1,100.29,1,Rain Showers
20,86,32,25,100.32,0,Cloudy
21,85,32,25,100.43,0,Mainly Clear
22,79,26,25,100.5,0,Mainly Clear
23,70,30,25,100.58,0,Clear
0,60,24,25,100.67,0,Clear
1,67,24,25,100.7,0,Mainly Clear
2,69,22,25,100.77,0,Clear
3,70,22,25,100.79,0,Clear
4,75,13,25,100.86,0,Clear
5,81,9,48.3,100.95,0,Clear
6,76,13,48.3,101.01,0,Clear
7,73,17,48.3,101.06,0,Mainly Clear
8,68,17,48.3,101.09,0,Mainly Clear
9,65,20,48.3,101.11,0,Mostly Cloudy
10,62,22,48.3,101.13,0,Mostly Cloudy
11,59,28,48.3,101.15,0,Mainly Clear
12,57,24,48.3,101.17,0,Mostly Cloudy
13,61,13,48.3,101.18,0,Mostly Cloudy
14,55,13,48.3,101.15,0,Mostly Cloudy
15,58,22,48.3,101.12,0,Mainly Clear
16,51,19,48.3,101.07,0,Mainly Clear
17,53,24,48.3,101.06,0,Mainly Clear
18,53,15,48.3,101.03,0,Mainly Clear
